user,churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
59505,0,20.0,na,694.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,,0.0,0
42173,0,26.0,na,529.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,,0.0,0
23947,0,44.0,na,491.0,0,0,0,0,0,13,0,0,3,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,14.0,0.47,0
28741,0,38.0,R,530.0,24,0,14,23,0,290,0,0,5,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Gemini,0,0,75.0,2.5,0
34591,0,28.0,na,,0,0,0,0,0,104,0,0,3,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Taurus,0,0,32.0,1.0699999999999998,0
50891,0,42.0,R,660.0,1,0,153,0,0,253,0,0,16,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,57.0,1.9,1
327,0,31.0,O,409.0,1,1,25,1,0,57,0,0,4,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,12.0,0.67,0
6550,0,30.0,R,,19,1,75,18,0,105,0,0,36,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,22.0,0.73,1
54819,0,23.0,R,,2,1,6,2,0,11,0,0,5,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Capricorn,0,0,2.0,0.67,1
66640,0,25.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,,0.0,0
61055,0,53.0,na,,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,,0.0,1
26543,0,20.0,R,449.0,5,4,83,5,0,130,0,0,7,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,19.0,0.63,0
16371,0,28.0,na,,0,0,4,0,0,36,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,22.0,0.73,0
45152,0,24.0,na,559.0,9,3,26,9,0,68,0,0,3,1,0,0,0,1,0,Weekly,0,0,0,0,Virgo,1,0,16.0,0.53,0
304,0,40.0,R,416.0,2,0,74,2,0,147,0,0,12,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,44.0,1.47,1
7660,0,29.0,O,,0,0,137,0,0,283,0,0,7,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,64.0,2.13,0
63195,0,23.0,na,475.0,0,0,5,0,0,5,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,3.0,0.1,1
4466,0,35.0,R,577.0,6,1,116,6,0,209,0,0,10,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,47.0,1.5699999999999998,1
37963,0,25.0,na,502.0,0,0,58,0,0,113,0,0,20,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,21.0,0.95,1
47303,0,34.0,R,520.0,0,0,0,0,0,205,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,52.0,1.73,0
46727,0,21.0,R,560.0,11,2,53,11,0,145,0,0,11,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,28.0,0.93,0
47566,0,27.0,R,547.0,0,0,32,0,0,90,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,28.0,0.93,1
23746,0,19.0,na,,0,0,16,0,0,34,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Cancer,1,0,14.0,0.47,0
25111,0,26.0,na,,1,0,39,1,0,111,0,0,8,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,Taurus,0,0,38.0,1.27,1
60189,0,40.0,na,,0,0,52,0,0,52,0,0,20,1,1,1,1,0,0,na,0,0,0,0,Libra,0,0,10.0,1.0,1
15951,0,49.0,O,593.0,0,0,0,0,8,262,0,0,55,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Virgo,0,0,62.0,2.07,1
21232,0,23.0,O,470.0,0,0,0,0,3,185,0,0,22,1,1,1,1,1,4,Bi-Weekly,0,0,0,0,na,0,0,46.0,1.53,1
27269,0,21.0,na,,0,0,35,0,0,50,0,0,10,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Aquarius,0,0,11.0,0.42,0
776,0,30.0,R,,0,0,97,0,0,180,0,0,2,1,1,1,1,1,4,Bi-Weekly,0,0,0,0,na,0,0,36.0,1.2,1
52563,0,32.0,R,532.0,20,3,64,19,0,257,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,61.0,2.03,1
46609,0,30.0,na,569.0,0,0,0,0,0,78,0,0,6,1,1,1,0,1,0,Weekly,0,0,0,0,na,0,0,10.0,0.33,0
59268,0,56.0,na,560.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Cancer,0,0,,0.0,0
16086,0,32.0,R,525.0,45,0,39,45,0,275,0,0,21,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,66.0,2.2,1
8190,0,24.0,R,616.0,0,0,56,0,0,105,0,0,4,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,na,0,0,42.0,1.4,1
44469,0,29.0,na,,0,0,0,0,3,198,2,0,8,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,68.0,2.27,0
22369,0,28.0,R,548.0,0,0,0,0,1,274,0,0,14,1,1,1,1,0,2,Weekly,0,0,0,0,Aries,0,0,67.0,2.23,0
42485,0,45.0,na,647.0,0,0,44,0,0,154,0,0,5,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,37.0,1.23,0
40755,0,26.0,R,,28,0,63,27,0,190,0,0,23,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,39.0,1.3,1
54817,0,50.0,na,619.0,0,0,0,0,0,80,0,0,4,1,1,1,1,0,2,Weekly,0,0,1,0,Leo,0,1,37.0,1.23,0
53201,0,32.0,R,587.0,3,0,99,3,0,223,0,0,14,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,53.0,1.77,0
63251,0,35.0,R,,1,0,4,1,0,4,0,0,2,1,0,0,0,1,0,na,0,0,0,0,na,0,0,,0.0,1
12874,0,46.0,R,,57,6,162,56,0,304,0,0,44,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,67.0,2.23,1
14039,0,29.0,na,554.0,1,0,57,1,0,172,0,0,10,1,0,0,1,0,0,Weekly,0,0,0,0,Scorpio,1,0,15.0,0.5,0
10577,0,35.0,R,480.0,0,0,143,0,0,280,0,0,13,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,52.0,1.73,0
13533,0,35.0,R,526.0,0,0,0,0,1,260,1,0,22,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,1,0,66.0,2.2,0
55927,0,20.0,na,501.0,0,0,5,0,0,4,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,3.0,0.27,1
19727,0,28.0,na,,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,2.0,0.0699999999999999,0
34289,0,41.0,O,623.0,0,0,1,0,0,239,0,0,33,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,60.0,2.0,1
15318,0,47.0,O,554.0,10,0,70,10,0,200,0,0,27,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,45.0,1.5,0
19405,0,24.0,R,551.0,11,1,109,11,0,139,0,0,7,1,1,1,1,1,3,na,0,0,0,0,Scorpio,0,0,27.0,0.96,1
14516,0,52.0,na,569.0,1,1,66,1,1,271,0,0,42,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,1,0,63.0,2.1,1
58420,0,21.0,R,,0,0,24,0,0,51,0,0,6,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,10.0,0.83,0
7471,0,25.0,R,555.0,5,1,64,5,0,99,0,0,10,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,31.0,1.03,0
9553,0,37.0,O,474.0,0,0,88,0,0,166,0,0,7,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Leo,0,0,46.0,1.53,1
68418,0,29.0,na,,0,0,5,0,0,5,0,0,1,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Pisces,0,0,2.0,0.0,0
60463,0,36.0,R,,2,1,2,2,0,5,0,0,2,1,0,0,1,0,0,Monthly,0,0,0,0,Cancer,0,0,,0.0,0
20261,0,21.0,R,592.0,1,0,32,1,0,50,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,26.0,0.87,0
14986,0,53.0,R,448.0,35,1,92,35,0,201,0,0,25,1,1,1,1,0,2,na,0,0,0,0,Cancer,0,0,34.0,1.13,1
47315,0,32.0,O,541.0,6,2,114,5,0,241,0,0,47,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,62.0,2.07,1
62817,0,19.0,na,448.0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,1.0,0.03,0
30977,0,22.0,R,501.0,8,1,28,8,0,54,0,0,6,1,0,0,0,1,0,Monthly,0,0,0,0,Libra,0,0,24.0,0.8,1
22313,0,42.0,R,,0,0,31,0,0,76,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,18.0,0.95,0
63976,0,24.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Cancer,0,0,,0.0,0
28787,0,53.0,R,514.0,0,0,125,0,0,72,0,0,43,1,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,15.0,0.83,0
7947,0,53.0,na,648.0,0,0,41,0,0,81,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,25.0,0.86,0
41256,0,33.0,R,607.0,20,4,30,20,0,43,0,0,12,1,1,1,0,1,0,na,0,0,0,0,na,0,0,20.0,0.67,0
21709,0,33.0,na,586.0,0,0,37,0,0,112,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,41.0,1.37,0
37526,0,25.0,R,613.0,2,2,74,2,0,104,0,0,18,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,41.0,1.37,1
11249,0,44.0,R,,36,3,41,36,0,171,0,0,17,1,0,0,1,0,0,Weekly,0,0,0,0,Libra,0,0,36.0,1.2,1
37872,0,43.0,R,628.0,4,0,83,4,0,239,0,0,24,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Virgo,1,0,58.0,1.93,0
3803,0,33.0,R,588.0,0,0,188,0,0,226,0,0,32,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,52.0,1.73,1
10630,0,28.0,R,595.0,0,0,0,0,0,36,0,0,1,1,0,0,0,1,0,Monthly,0,0,0,0,Pisces,0,0,20.0,0.67,0
49601,0,29.0,R,439.0,0,0,2,0,0,6,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Taurus,0,0,2.0,0.0699999999999999,0
52456,0,31.0,na,556.0,0,0,40,0,0,73,0,0,20,1,1,1,0,1,0,na,0,0,0,0,Scorpio,0,0,14.0,0.93,1
20426,0,24.0,na,364.0,5,0,130,4,0,275,0,0,4,1,1,1,1,0,0,na,0,0,0,0,Sagittarius,0,0,63.0,2.1,0
53640,0,31.0,R,506.0,61,0,64,51,0,238,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,57.0,1.9,0
32764,0,23.0,na,,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,1.0,0.03,0
12209,0,21.0,na,,0,0,15,0,0,180,0,0,5,1,0,0,1,0,2,Semi-Monthly,0,0,0,0,Libra,0,0,54.0,1.8,0
46193,1,29.0,O,512.0,3,0,16,3,0,40,0,0,11,1,1,1,1,0,3,Semi-Monthly,0,0,0,0,Sagittarius,0,0,15.0,0.5,1
6583,0,30.0,na,598.0,0,0,58,0,0,150,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,37.0,1.23,0
65394,0,28.0,na,,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,,0.0,1
13407,0,49.0,na,,10,0,57,10,0,64,0,0,17,1,0,0,1,0,0,na,0,0,0,0,Leo,0,0,9.0,0.39,1
10621,0,21.0,na,,0,0,13,0,0,99,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,41.0,1.37,0
22734,0,31.0,R,535.0,4,0,65,4,0,149,0,0,21,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,37.0,1.23,1
37587,0,51.0,na,,0,0,16,0,0,87,0,0,16,1,1,1,0,1,0,na,0,0,0,0,Leo,0,0,13.0,0.43,0
53200,0,34.0,R,488.0,4,1,134,4,0,226,0,0,17,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Capricorn,1,0,52.0,1.73,0
22835,0,61.0,na,415.0,0,0,5,0,0,18,0,0,0,1,1,1,1,0,2,na,0,0,0,0,Sagittarius,0,0,3.0,0.27,0
3250,0,39.0,na,622.0,0,0,0,0,0,199,1,0,25,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,65.0,2.17,0
833,0,30.0,R,615.0,6,0,122,6,0,116,0,0,8,1,0,0,0,1,0,Monthly,0,0,0,0,Libra,0,0,27.0,1.0,1
7260,0,27.0,R,614.0,0,0,0,0,0,250,0,0,5,1,1,1,0,1,0,na,0,0,0,0,Leo,0,0,68.0,2.27,1
29538,0,36.0,O,529.0,0,0,0,0,0,266,0,0,32,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,79.0,2.63,0
19540,0,23.0,na,,0,0,48,0,0,124,0,0,2,1,1,1,0,1,2,Weekly,0,0,0,0,Aries,0,0,48.0,1.6,1
44627,0,26.0,na,,0,0,49,0,0,115,0,0,2,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Gemini,1,0,34.0,1.13,0
21894,0,27.0,R,485.0,0,0,0,0,1,194,0,0,42,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,37.0,1.23,1
41397,0,42.0,R,556.0,0,0,26,0,0,88,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Aries,0,0,32.0,1.0699999999999998,0
45725,0,52.0,R,541.0,52,5,65,51,0,207,0,0,20,1,1,1,1,0,0,Weekly,0,0,0,0,Aries,0,0,58.0,1.93,1
68006,0,32.0,na,510.0,0,0,2,0,0,8,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,2.0,0.33,0
61732,0,23.0,O,573.0,1,1,14,1,0,15,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,6.0,0.86,1
60398,0,18.0,na,601.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Aries,0,0,,0.0,0
3661,0,50.0,O,589.0,0,0,0,0,2,214,1,0,47,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,66.0,2.2,0
66925,0,23.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,na,0,0,,0.0,0
44786,0,44.0,R,535.0,0,0,0,0,0,157,0,0,11,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,70.0,2.33,0
49322,0,30.0,R,471.0,0,0,9,0,0,15,0,0,1,1,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,5.0,0.1699999999999999,0
17993,0,31.0,R,550.0,0,0,0,0,0,223,0,0,18,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,62.0,2.07,0
31399,0,31.0,R,449.0,0,0,121,0,0,290,0,0,14,1,0,0,0,1,0,Monthly,0,0,0,0,Aries,0,0,65.0,2.17,0
62294,0,30.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Taurus,1,0,,0.0,0
32140,0,20.0,na,559.0,1,0,51,1,0,71,0,0,5,1,0,0,1,1,2,Weekly,0,0,0,0,Taurus,1,0,32.0,1.0699999999999998,0
40755,0,25.0,R,,28,0,63,27,0,190,0,0,23,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,39.0,1.3,1
11791,0,29.0,R,,0,0,88,0,0,264,0,0,18,1,0,0,1,0,0,Weekly,0,0,0,0,na,0,0,67.0,2.23,0
54882,0,44.0,R,,0,0,36,0,0,76,0,0,16,1,1,1,0,1,0,na,0,0,0,0,Gemini,0,0,17.0,0.94,1
58929,0,62.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,,0.0,0
56092,0,32.0,na,585.0,0,0,3,0,0,2,0,0,0,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Gemini,0,0,2.0,0.0699999999999999,0
38233,0,33.0,na,,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Gemini,0,0,,0.0,0
46491,0,23.0,R,,0,0,62,0,0,124,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,35.0,1.17,1
23352,0,27.0,na,652.0,0,0,23,0,0,30,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,15.0,0.5,1
42099,0,28.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,,0.0,0
57935,0,20.0,na,,1,0,8,0,0,45,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,28.0,0.93,0
2475,0,51.0,na,,0,0,5,0,0,0,0,0,0,1,1,1,0,1,2,Monthly,0,0,0,0,Virgo,0,0,3.0,0.1,0
20820,0,28.0,R,534.0,1,0,154,1,0,264,0,0,15,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,1,57.0,1.9,0
54734,0,20.0,na,,0,0,4,0,0,10,0,0,3,1,0,0,1,0,0,na,0,0,0,0,Scorpio,0,0,2.0,0.29,0
60225,0,25.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Capricorn,0,0,,0.0,0
44031,0,32.0,R,,4,0,20,4,0,30,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,13.0,0.43,1
959,0,31.0,R,558.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,,0.0,0
64083,0,36.0,na,,0,0,4,0,0,5,0,0,0,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,2.0,0.67,0
22029,0,42.0,O,642.0,0,0,0,0,1,76,0,0,16,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,35.0,1.17,0
32470,0,40.0,R,599.0,33,0,121,33,0,274,0,0,33,1,0,0,0,1,0,Weekly,0,0,0,0,Cancer,0,0,54.0,1.8,1
53529,0,35.0,na,,1,0,7,1,0,7,0,0,1,1,0,0,1,0,0,na,0,0,0,0,Aries,0,0,3.0,0.75,1
64576,0,21.0,O,493.0,1,0,4,1,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,3.0,0.38,0
13,0,33.0,R,554.0,2,0,114,2,0,221,0,0,18,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,61.0,2.03,1
66637,0,22.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Virgo,0,0,,0.0,0
24161,0,34.0,R,655.0,1,0,71,1,0,212,0,0,13,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,50.0,1.67,1
38049,0,44.0,O,495.0,0,0,0,0,1,203,0,0,16,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Capricorn,0,0,64.0,2.13,0
62478,0,26.0,na,,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,na,0,0,0,0,Scorpio,0,0,,0.0,0
29750,0,26.0,R,583.0,0,0,0,0,0,52,0,0,1,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Aries,0,0,28.0,0.93,0
48518,0,24.0,na,538.0,0,0,45,0,0,119,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,27.0,0.9,0
38314,0,40.0,na,515.0,0,0,0,0,0,6,0,0,1,1,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,,0.0,0
46392,0,32.0,na,,0,0,0,0,0,86,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,44.0,1.47,0
55024,1,59.0,na,,0,0,3,0,0,2,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,1.0,0.03,0
58399,0,35.0,R,526.0,38,1,53,36,0,176,0,0,24,1,1,1,1,0,0,Monthly,0,0,0,0,Libra,0,0,38.0,1.27,1
11749,0,45.0,na,614.0,0,0,0,0,0,218,0,0,3,1,1,1,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,34.0,1.13,1
62450,0,45.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Taurus,0,0,,0.0,0
31167,0,33.0,R,517.0,1,0,157,1,0,264,0,0,18,1,1,1,1,0,3,Monthly,0,0,0,0,Leo,1,0,60.0,2.0,1
22858,0,44.0,O,,0,0,67,0,0,93,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,19.0,0.95,1
55993,0,20.0,R,519.0,3,1,15,3,0,21,0,0,5,1,0,0,0,1,2,Semi-Monthly,0,0,0,0,Taurus,0,0,6.0,0.24,0
46097,0,30.0,na,,0,0,11,0,0,10,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Leo,1,0,6.0,0.0,0
26949,0,53.0,R,482.0,60,1,86,60,0,299,0,0,104,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,67.0,2.23,1
10397,0,50.0,R,592.0,1,0,0,1,0,194,0,0,20,1,1,1,0,1,0,Monthly,0,0,0,0,Leo,1,0,58.0,1.93,0
27353,0,29.0,na,621.0,0,0,95,0,0,234,0,0,16,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,52.0,1.73,0
25997,0,37.0,R,627.0,0,0,39,0,0,74,0,0,6,1,1,1,1,0,2,na,0,1,0,0,Scorpio,0,0,40.0,1.33,0
12653,0,28.0,na,451.0,4,0,42,4,0,58,0,0,12,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,16.0,0.62,1
32198,0,46.0,R,,0,0,0,0,0,137,0,0,10,1,1,1,1,0,0,na,0,0,0,0,na,0,0,50.0,1.67,1
38335,0,33.0,R,501.0,27,0,20,26,0,70,0,0,6,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,1,0,30.0,1.0,0
63946,0,43.0,R,799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,,0.0,0
52275,0,26.0,R,561.0,0,0,0,0,0,238,0,0,14,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,64.0,2.13,0
46778,0,54.0,na,600.0,0,0,56,0,0,212,0,0,6,1,1,1,1,0,0,Monthly,0,0,0,0,Scorpio,0,0,32.0,1.0699999999999998,0
21887,0,28.0,na,551.0,0,0,79,0,0,230,0,0,27,1,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,58.0,1.93,0
63621,0,28.0,na,528.0,0,0,9,0,0,12,0,0,5,1,0,0,0,1,0,Weekly,0,0,0,0,Pisces,0,0,6.0,0.5,0
6465,0,23.0,R,527.0,21,2,53,21,0,143,0,0,42,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,35.0,1.17,1
1230,0,19.0,R,,0,0,16,0,0,169,0,0,5,1,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,55.0,1.83,1
29801,0,34.0,R,608.0,33,1,81,33,0,300,0,0,31,1,1,1,1,0,0,na,0,0,0,0,Leo,0,0,67.0,2.23,1
5280,0,39.0,na,,0,0,0,0,0,17,0,0,2,1,0,0,0,1,0,na,0,0,0,0,Gemini,0,0,20.0,0.67,0
57781,0,23.0,R,578.0,0,0,0,0,0,14,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,6.0,0.2,0
28554,0,50.0,na,611.0,0,0,15,0,0,46,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,14.0,0.52,1
13961,0,31.0,R,575.0,0,0,81,0,0,202,0,0,9,1,1,1,0,1,2,na,0,0,0,0,Taurus,0,0,65.0,2.17,1
42848,0,36.0,na,,8,5,14,8,0,15,0,0,2,1,0,0,1,0,0,Monthly,0,0,0,0,Virgo,0,0,9.0,0.3,0
11976,0,46.0,R,505.0,0,0,0,0,0,194,0,0,4,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,64.0,2.13,0
56967,0,28.0,na,517.0,0,0,33,0,0,94,0,0,6,1,1,1,1,0,0,Monthly,0,0,0,0,Pisces,1,0,23.0,0.85,0
10838,0,28.0,O,553.0,7,2,95,7,0,285,0,0,29,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Leo,0,0,64.0,2.13,0
69118,0,37.0,na,,0,0,5,0,0,11,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,3.0,0.12,0
46439,0,23.0,na,,0,0,0,0,0,19,0,0,2,1,0,0,1,0,0,na,0,0,0,0,Gemini,0,0,,0.0,1
64688,0,30.0,na,578.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.0,0.03,0
39145,0,33.0,na,,0,0,6,0,0,11,0,0,0,1,1,1,0,1,2,Weekly,0,0,0,0,Cancer,0,0,4.0,0.31,0
14635,0,29.0,na,552.0,0,0,78,0,0,177,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,50.0,1.67,0
51102,0,35.0,na,617.0,0,0,30,0,0,123,0,0,16,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Taurus,1,0,41.0,1.37,0
14592,0,26.0,R,506.0,52,3,61,51,0,242,0,0,24,1,0,0,0,1,0,na,0,0,0,0,Taurus,0,0,64.0,2.13,0
7474,0,25.0,na,577.0,1,0,140,1,0,248,0,0,20,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,67.0,2.23,1
35016,0,29.0,na,543.0,4,0,5,4,0,11,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,3.0,0.75,1
11329,0,22.0,na,469.0,30,2,93,29,0,211,0,0,17,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,49.0,1.63,1
